I	1	386	-1.1640599814943229	7.458538349030514e-7	.	-1	-1	.	.	.	0
I	20822	21222	-0.3602332725118308	0.11913426561098273	.	-1	-1	.	.	.	0
I	32853	33253	0.30492744856578685	0.42364897819946995	.	-1	-1	.	.	.	0
I	45269	45669	-0.617157070330583	0.017897884428399468	.	-1	-1	.	.	.	0
I	68348	68748	-0.43635849048415143	0.12504577224333105	.	-1	-1	.	.	.	0
I	92466	92866	0.038420081328529046	0.8979358694875179	I	92409	92900	+	5UTR	YAL028W	400
I	138941	139341	-0.0710809578181759	0.808233873008149	I	137649	140760	+	5UTR	YAL004W	400
I	141641	142041	-0.4029957416966776	0.14405020454939668	I	142032	142174	+	5UTR	YAL003W	9
I	141641	142041	-0.4029957416966776	0.14405020454939668	I	141431	141684	-	5UTR	YAL005C	43
I	166004	166404	0.01322670629130291	0.9720940319631152	.	-1	-1	.	.	.	0
I	180964	181364	-0.37515835883037685	0.07379468944474882	.	-1	-1	.	.	.	0
I	189808	190208	-1.2041296264785277	3.9271533064799194e-7	I	190156	190193	+	5UTR	YAR035W	37
I	220097	220497	0.5208461873375171	0.13836027172942572	.	-1	-1	.	.	.	0
I	229765	230165	-1.1278641288045925	7.510279346487264e-6	.	-1	-1	.	.	.	0
II	1	321	-0.293081092777145	0.3467094014763437	.	-1	-1	.	.	.	0
II	5716	6116	-1.2028644873510723	8.714391676864946e-7	.	-1	-1	.	.	.	0
II	9390	9790	0.06061764047448993	0.8531359191460325	.	-1	-1	.	.	.	0
II	36310	36710	-0.1730107917048237	0.5502008784124848	II	36702	37053	+	5UTR	YBL099W	8
II	45164	45564	-0.50130243506732175	0.03194490388692594	II	45281	45978	+	5UTR	YBL092W	283
II	60791	61191	0.2734774864674055	0.3378668360240419	II	60739	60845	-	5UTR	YBL087C	54
II	89479	89879	-0.28245598697402674	0.27309649302479067	.	-1	-1	.	.	.	0
II	101209	101609	0.1492587230907907	0.5315678262548502	II	101156	101420	-	5UTR	YBL064C	211
